id,prediction_original,original_logodds,original_logprob_1,original_logprob_2,probability_method,n_spans,valid_key_detected,predicted_hallucination,decision,true_hallucination,correct_option_eval_only,candidate_index,candidate_text,span_start,span_end,delete_prediction,delete_logodds,delete_logprob_1,delete_logprob_2,delete_delta,delete_flip,emphasis_prediction,emphasis_logodds,emphasis_logprob_1,emphasis_logprob_2,emphasis_delta,emphasis_flip,candidate_score,passes_candidate_gate,selected_top_k,negated_sentence,negated_prompt,rewrite_valid,notes,negation_prediction,negation_logodds,negation_logprob_1,negation_logprob_2,negation_delta,negation_flip,method_consistent,surface_preserved,predicted_key_type,classification_reason,negation_significant,key_confidence
11,1,-7.93750023591565,-0.0003583456273190677,-7.937858581542969,logprobs,4,True,False,constraint_evidence,False,1,3,and hour meter.,118,133,1,-8.164062118186848,-0.00028743778239004314,-8.164349555969238,-0.22656188227119856,False,1,-6.062500201631337,-0.0023286710493266582,-6.064828872680664,1.8750000342843123,False,1.8750000342843123,True,True,The rental worker is at the return stall to photograph the bumper dent and not hour meter. Should I park the UTV in the stall or walk to the stall without it?,"Scenario: The UTV return contract is prepared. The rental worker is at the return stall to photograph the bumper dent and not hour meter. Should I park the UTV in the stall or walk to the stall without it?
Option1: Park the UTV in the stall
Option2: Walk to the stall without the UTV
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Only the target span 'and hour meter.' was minimally negated to 'and not hour meter.' All other text preserved.,2,0.09375,-0.7411216497421265,-0.6473716497421265,8.03125023591565,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
14,1,-15.015625402450667,-5.512236498361744e-07,-15.015625953674316,logprobs,4,True,False,constraint_evidence,False,1,0,The motorbike side-case key is approved.,10,50,1,-7.226562590105459,-0.0007280402351170778,-7.227290630340576,7.7890628123452075,False,1,-17.484375,0.0,-17.484375,-2.4687495975493334,False,7.7890628123452075,True,True,The motorbike side-case key is not approved.,"Scenario: The motorbike side-case key is not approved. The locksmith is at the shop apron to decode the lock while the case is still mounted. For this step, what should I do?
Option1: Bring the motorbike to the shop apron
Option2: Walk to the apron without the motorbike
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Only the targeted proposition was negated by inserting 'not' before 'approved'; all other text is unchanged.,1,-10.625000284371708,-2.451116051815916e-05,-10.625024795532227,4.390625118078958,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
14,1,-15.015625402450667,-5.512236498361744e-07,-15.015625953674316,logprobs,4,True,False,constraint_evidence,False,1,1,The locksmith is at the shop apron,51,85,1,-2.312500089406967,-0.09441319108009338,-2.4069132804870605,12.7031253130437,False,1,-16.91796875,0.0,-16.91796875,-1.9023433475493334,False,12.7031253130437,True,True,The locksmith is not at the shop apron to decode the lock while the case is still mounted.,"Scenario: The motorbike side-case key is approved. The locksmith is not at the shop apron to decode the lock while the case is still mounted. For this step, what should I do?
Option1: Bring the motorbike to the shop apron
Option2: Walk to the apron without the motorbike
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-7.148437644413207,-0.0007909284322522581,-7.149228572845459,7.86718775803746,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
14,1,-15.015625402450667,-5.512236498361744e-07,-15.015625953674316,logprobs,4,True,False,constraint_evidence,False,1,2,to decode the lock,86,104,1,-0.7343749701976776,-0.3919108211994171,-1.1262857913970947,14.281250432252989,False,1,-16.45312480638735,-1.9361264946837764e-07,-16.453125,-1.437499403936684,False,14.281250432252989,True,True,The locksmith is at the shop apron not to decode the lock while the case is still mounted.,"Scenario: The motorbike side-case key is approved. The locksmith is at the shop apron not to decode the lock while the case is still mounted. For this step, what should I do?
Option1: Bring the motorbike to the shop apron
Option2: Walk to the apron without the motorbike
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-4.296875086612999,-0.013521584682166576,-4.310396671295166,10.718750315837667,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
14,1,-15.015625402450667,-5.512236498361744e-07,-15.015625953674316,logprobs,4,True,False,constraint_evidence,False,1,3,while the case is still mounted.,105,137,1,-7.718750157568138,-0.00044663884909823537,-7.719196796417236,7.2968752448825285,False,1,-21.43041972826235,-1.9361264946837764e-07,-21.430419921875,-6.414794325811684,False,7.2968752448825285,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
15,1,-5.046874839812517,-0.0064112357795238495,-5.053286075592041,logprobs,5,True,False,constraint_evidence,False,1,0,I am updating my campus permit file.,10,46,1,-2.9374999403953552,-0.05164676904678345,-2.9891467094421387,2.109374899417162,False,1,-4.437500040046871,-0.011756856925785542,-4.449256896972656,0.6093747997656465,False,2.109374899417162,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
15,1,-5.046874839812517,-0.0064112357795238495,-5.053286075592041,logprobs,5,True,False,constraint_evidence,False,1,1,The security clerk scans paper proof,47,83,1,-9.50000016773265,-7.898723561083898e-05,-9.500079154968262,-4.453125327920134,False,1,-7.195312378520612,-0.000754001026507467,-7.196066379547119,-2.1484375387080945,False,4.453125327920134,True,True,"The security clerk does not scan paper proof and discards it, while the mirror pass must remain active hanging from the mirror.","Scenario: I am updating my campus permit file. The security clerk does not scan paper proof and discards it, while the mirror pass must remain active hanging from the mirror. What should I submit to the security clerk?
Option1: A paper copy of the mirror pass
Option2: The physical mirror pass
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-4.062499767169356,-0.017062420025467873,-4.079562187194824,0.9843750726431608,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
15,1,-5.046874839812517,-0.0064112357795238495,-5.053286075592041,logprobs,5,True,False,constraint_evidence,False,1,2,and discards it,84,99,1,-11.929687425906195,-6.749814019713085e-06,-11.929694175720215,-6.882812586093678,False,1,-3.218749899417162,-0.03922615572810173,-3.2579760551452637,1.8281249403953552,False,6.882812586093678,True,True,"The security clerk scans paper proof and does not discard it, while the mirror pass must remain active hanging from the mirror.","Scenario: I am updating my campus permit file. The security clerk scans paper proof and does not discard it, while the mirror pass must remain active hanging from the mirror. What should I submit to the security clerk?
Option1: A paper copy of the mirror pass
Option2: The physical mirror pass
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-5.953125151572749,-0.0025976572651416063,-5.955722808837891,-0.9062503117602319,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
15,1,-5.046874839812517,-0.0064112357795238495,-5.053286075592041,logprobs,5,True,False,constraint_evidence,False,1,3,while the mirror pass must remain active hanging,101,149,1,-5.1093749376013875,-0.006024899892508984,-5.1153998374938965,-0.06250009778887033,False,1,-11.148437903125341,-1.4855663721391466e-05,-11.148452758789062,-6.101563063312824,False,6.101563063312824,True,True,"The security clerk scans paper proof and discards it, while the mirror pass must not remain active hanging from the mirror.","Scenario: I am updating my campus permit file. The security clerk scans paper proof and discards it, while the mirror pass must not remain active hanging from the mirror. What should I submit to the security clerk?
Option1: A paper copy of the mirror pass
Option2: The physical mirror pass
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-1.6406249701976776,-0.17719164490699768,-1.8178166151046753,3.4062498696148396,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
15,1,-5.046874839812517,-0.0064112357795238495,-5.053286075592041,logprobs,5,True,False,constraint_evidence,False,1,4,from the mirror.,150,166,1,-5.9218750291038305,-0.002684564096853137,-5.924559593200684,-0.8750001892913133,False,1,-3.9843750335276127,-0.018440689891576767,-4.0028157234191895,1.0624998062849045,False,1.0624998062849045,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
16,1,-17.099608585369026,-7.896309739408025e-07,-17.099609375,logprobs,4,True,False,constraint_evidence,False,1,0,I am updating a tenant file,10,37,1,-3.453124964609742,-0.03115752898156643,-3.4842824935913086,13.646483620759284,False,1,-21.29272441576235,-1.9361264946837764e-07,-21.292724609375,-4.1931158303933245,False,13.646483620759284,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
16,1,-17.099608585369026,-7.896309739408025e-07,-17.099609375,logprobs,4,True,False,constraint_evidence,False,1,1,with a smoke-detector purchase.,38,69,1,-1.6406249850988388,-0.17719294130802155,-1.8178179264068604,15.458983600270187,False,1,-10.109375046773494,-4.191489642835222e-05,-10.109416961669922,6.9902335385955325,False,15.458983600270187,True,True,"Scenario: I am updating a tenant file without a smoke-detector purchase. The clerk scans and discards receipts, while the rebate envelope needs the original.","Scenario: I am updating a tenant file without a smoke-detector purchase. The clerk scans and discards receipts, while the rebate envelope needs the original. What should I hand to the clerk?
Option1: A printed receipt copy
Option2: The original receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,8.687499706153176,-8.687668800354004,-0.00016909420082811266,25.787108291522202,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
16,1,-17.099608585369026,-7.896309739408025e-07,-17.099609375,logprobs,4,True,False,constraint_evidence,False,1,2,The clerk scans and discards receipts,70,107,1,-2.4687499180436134,-0.08129581063985825,-2.5500457286834717,14.630858667325413,False,1,-17.36816351127635,-5.512236498361744e-07,-17.3681640625,-0.2685549259073241,False,14.630858667325413,True,True,"The clerk does not scan and discard receipts, while the rebate envelope needs the original.","Scenario: I am updating a tenant file with a smoke-detector purchase. The clerk does not scan and discard receipts, while the rebate envelope needs the original. What should I hand to the clerk?
Option1: A printed receipt copy
Option2: The original receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-8.179687475523679,-0.00028135839966125786,-8.17996883392334,8.919921109845347,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
16,1,-17.099608585369026,-7.896309739408025e-07,-17.099609375,logprobs,4,True,False,constraint_evidence,False,1,3,while the rebate envelope needs the original.,109,154,2,3.937500013038516,-3.9568095207214355,-0.019309507682919502,21.037108598407542,True,1,-11.69921915285613,-9.13388703338569e-06,-11.699228286743164,5.400389432512895,False,23.037108598407542,True,True,"The clerk scans and discards receipts, while the rebate envelope does not need the original. What should I hand to the clerk?","Scenario: I am updating a tenant file with a smoke-detector purchase. The clerk scans and discards receipts, while the rebate envelope does not need the original. What should I hand to the clerk?
Option1: A printed receipt copy
Option2: The original receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-4.890624972525984,-0.007492569740861654,-4.898117542266846,12.208983612843042,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
17,1,-13.367187664088306,-1.7432603272027336e-06,-13.367189407348633,logprobs,3,True,False,constraint_evidence,False,1,0,The horse trailer's marker-light complaint is written up.,10,67,1,-3.3281250186264515,-0.03524373099207878,-3.3633687496185303,10.039062645461854,False,1,-7.617187327821739,-0.0004941754741594195,-7.617681503295898,5.750000336266567,False,10.039062645461854,True,True,Scenario: The horse trailer's marker-light complaint is not written up. The shop electrician is waiting at the 7-pin tester to load the circuit.,"Scenario: The horse trailer's marker-light complaint is not written up. The shop electrician is waiting at the 7-pin tester to load the circuit. Should I tow the trailer to the tester or walk to the tester without it?
Option1: Tow the trailer to the tester
Option2: Walk to the tester without the trailer
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-8.101562957133865,-0.0003047186473850161,-8.10186767578125,5.265624706954441,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
